"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.1831,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1976",2.1649,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1977",1.9122,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1978",2.5653,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1979",1.9097,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1980",2.5565,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.8505,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1982",2.9543,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1983",2.6243,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1984",2.7185,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1985",2.7953,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1986",2.7391,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1987",2.6931,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1988",2.6056,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1989",2.5858,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1990",2.3769,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1991",2.4753,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1992",2.3155,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1993",2.3397,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.3066,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.3583,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.1238,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1997",1.8228,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1998",1.8999,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","1999",1.9251,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2000",1.882,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2001",1.8168,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.5567,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2003",3.0174,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2004",3.0996,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2005",2.8101,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2006",2.6465,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2007",2.3376,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2008",2.7296,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2009",3.2298,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2010",3.139,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2011",2.3397,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2012",2.5282,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2013",2.4787,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2014",2.3408,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2015",2.3578,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2016",2.3748,
"GMB","MATCONSUMP","TOT","TONNE_CAP","A","2017",2.3893,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1992",4.4187,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.6815,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.6372,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.4552,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.6618,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1997",2.9476,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1998",2.8559,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","1999",3.1082,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2000",3.0383,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2001",3.3302,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2002",3.5825,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2003",3.8545,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2004",4.0325,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2005",4.3569,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2006",4.0118,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2007",4.2941,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2008",4.4637,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2009",5.1976,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2010",5.0809,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2011",5.0321,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2012",5.1927,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2013",5.6739,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2014",6.0502,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2015",6.2008,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2016",6.4036,
"GEO","MATCONSUMP","TOT","TONNE_CAP","A","2017",6.6041,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1970",4.4419,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1971",4.4163,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1972",4.1719,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1973",4.2379,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1974",4.3438,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1975",4.4344,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1976",4.0085,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1977",3.6838,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1978",3.3759,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1979",3.0337,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1980",2.7991,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.8807,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1982",2.8121,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1983",2.5868,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1984",2.8359,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1985",2.8137,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1986",2.7387,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1987",2.8131,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1988",2.9488,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.066,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1990",2.8688,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.6631,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.8516,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1993",4.2565,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1994",4.2697,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1995",4.4427,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1996",4.3862,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1997",4.431,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1998",5.1367,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","1999",5.1725,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2000",5.372,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2001",5.1879,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2002",5.372,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2003",5.2098,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2004",5.5152,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2005",5.9142,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2006",6.1025,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2007",5.8327,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2008",5.8501,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2009",5.8605,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2010",6.1903,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2011",6.4944,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2012",6.5418,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2013",6.456,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2014",6.6764,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2015",6.719,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2016",6.7969,
"GHA","MATCONSUMP","TOT","TONNE_CAP","A","2017",6.8722,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.4895,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1971",2.4746,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1972",2.6513,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1973",2.7789,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1974",2.7971,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.994,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1976",3.2507,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1977",3.3562,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1978",3.2894,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1979",3.2566,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1980",3.054,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1981",2.9591,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1982",2.9971,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1983",2.7562,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1984",2.7693,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1985",2.7335,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1986",2.7459,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1987",3.2505,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1988",3.4324,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.595,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1990",3.7941,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.6712,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.6266,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.5741,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1994",3.7156,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1995",4.0215,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1996",3.9081,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1997",4.1822,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1998",4.2977,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","1999",4.8325,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2000",4.6126,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2001",4.7366,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2002",4.7952,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2003",4.9165,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2004",4.8585,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2005",4.6983,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2006",4.9458,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2007",5.5034,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2008",5.1102,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2009",4.6395,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2010",4.6074,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2011",4.729,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2012",4.6329,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2013",4.7094,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2014",4.9078,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2015",4.9855,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2016",5.0046,
"GTM","MATCONSUMP","TOT","TONNE_CAP","A","2017",5.0226,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1970",3.7539,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1971",3.5869,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1972",3.5427,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1973",3.9224,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1974",4.7428,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1975",4.8716,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1976",5.499,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1977",5.3483,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1978",5.4408,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1979",5.7534,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1980",5.7717,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1981",5.4626,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1982",5.1398,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1983",4.9928,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1984",5.281,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1985",4.9744,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1986",5.4102,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1987",5.539,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1988",5.7398,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1989",5.636,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1990",5.5242,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1991",5.5514,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1992",5.0633,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1993",5.1592,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1994",4.9545,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1995",4.4954,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1996",4.4753,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1997",4.0718,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1998",4.2051,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","1999",4.3867,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2000",5.309,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2001",5.0368,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2002",5.125,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2003",5.9618,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2004",5.7386,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2005",6.1656,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2006",5.972,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2007",5.9946,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2008",6.4516,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2009",5.5548,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2010",5.8274,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2011",5.6698,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2012",5.7186,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2013",4.5193,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2014",4.025,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2015",4.0105,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2016",3.9912,
"GIN","MATCONSUMP","TOT","TONNE_CAP","A","2017",3.9654,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1970",2.335,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1971",2.3718,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1972",2.341,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1973",2.2148,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1974",2.4154,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1975",2.4592,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1976",2.6558,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1977",2.8132,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1978",2.9295,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1979",2.9597,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1980",3.0918,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1981",3.1965,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1982",3.2682,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1983",3.0752,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1984",3.178,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1985",3.057,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1986",3.1942,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1987",3.118,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1988",3.0959,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.0479,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1990",3.0017,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.0262,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1992",2.9905,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1993",2.9852,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1994",2.9298,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1995",2.9731,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1996",2.8971,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1997",2.8446,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1998",2.8477,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","1999",2.9069,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2000",3.0038,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2001",2.9424,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2002",2.9039,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2003",2.9093,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2004",2.8469,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2005",3.0715,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2006",2.8617,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2007",3.3851,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2008",4.1612,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2009",4.3951,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2010",4.0659,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2011",3.97,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2012",4.1321,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2013",4.0772,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2014",3.9,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2015",3.904,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2016",3.9205,
"GNB","MATCONSUMP","TOT","TONNE_CAP","A","2017",3.9352,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1970",1.7349,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1971",1.7887,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1972",1.6603,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1973",1.6833,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1974",1.7142,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1975",1.6932,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1976",1.7197,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1977",1.6759,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1978",1.6847,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1979",1.6925,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1980",1.7655,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1981",1.7054,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1982",1.7416,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1983",1.6455,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1984",1.578,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1985",1.5306,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1986",1.4086,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1987",1.425,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1988",1.375,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1989",1.3103,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1990",1.2441,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1991",1.2607,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1992",1.2103,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1993",1.0597,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1994",0.9962,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1995",1.0271,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1996",1.0339,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1997",1.0395,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1998",1.0508,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","1999",1.0662,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2000",1.0977,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2001",1.078,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2002",1.0895,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2003",1.0887,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2004",1.1352,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2005",1.1852,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2006",1.1614,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2007",1.1798,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2008",1.1422,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2009",1.1992,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2010",1.2068,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2011",1.1632,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2012",1.1694,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2013",1.2484,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2014",1.2531,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2015",1.2623,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2016",1.2723,
"HTI","MATCONSUMP","TOT","TONNE_CAP","A","2017",1.2822,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1970",4.2357,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1971",4.2395,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1972",4.2908,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1973",4.153,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1974",4.0398,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1975",4.1469,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1976",3.977,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1977",4.1578,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1978",4.3783,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1979",3.901,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1980",4.5197,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1981",4.1667,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1982",3.9794,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1983",4.1263,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1984",4.2198,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1985",3.8963,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1986",3.4517,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1987",3.516,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1988",3.587,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1989",3.5672,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1990",3.7024,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1991",3.5141,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1992",3.6301,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1993",3.6554,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1994",4.1996,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1995",3.7433,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1996",4.0875,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1997",4.0851,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1998",3.8522,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","1999",3.9002,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2000",4.046,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2001",4.0973,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2002",4.1486,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2003",4.3966,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2004",4.443,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2005",4.4638,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2006",4.6619,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2007",4.7095,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2008",4.5102,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2009",4.4569,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2010",4.2996,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2011",4.1516,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2012",4.0263,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2013",4.0635,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2014",3.8936,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2015",3.9205,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2016",3.9348,
"HND","MATCONSUMP","TOT","TONNE_CAP","A","2017",3.9485,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1970",5.0114,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1971",5.3255,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1972",5.5253,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1973",5.8855,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1974",6.4238,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1975",7.1315,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1976",8.0242,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1977",8.8598,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1978",10.6372,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1979",7.2317,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1980",7.2875,
"IRN","MATCONSUMP","TOT","TONNE_CAP","A","1981",7.0684,
