ISO,Description,Year,Value,Variable,Source,URL,From
COG,Total material footprint (MF) per capita,1997,1.90094361224344,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1998,1.85774367247531,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,1999,1.60021481090341,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2000,1.49906933108715,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2001,1.57589405766481,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2002,1.76490286523828,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2003,1.83939567122228,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2004,1.93905110836572,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2005,1.97157974425977,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2006,2.01076045991297,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2007,2.30128997097424,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2008,2.39700897862147,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2009,2.43866410380112,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2010,2.37843157460334,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2011,2.35456065743692,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2012,2.34645503183715,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2013,2.44362542765297,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2014,2.40191764103671,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
COG,Total material footprint (MF) per capita,2015,2.39219125040852,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1990,8.56143817620241,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1991,7.14722558824682,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1992,6.94117713248383,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1993,7.43864701802136,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1994,7.75673653669261,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1995,8.28245350286576,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1996,7.95525717131766,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1997,8.05400254084694,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1998,7.06281306023576,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,1999,7.02154951777308,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2000,6.90051766214954,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2001,8.22898759922397,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2002,8.03479861878013,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2003,9.11912185356271,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2004,11.2013637948982,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2005,11.3853385563336,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2006,12.9725713651392,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2007,13.9882623723838,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2008,16.0380801564233,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2009,13.4518050792425,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2010,14.143449984674,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2011,15.2807897944198,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2012,14.0662465303254,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2013,15.3651523431428,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2014,15.8882997242864,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
ROU,Total material footprint (MF) per capita,2015,16.407971083869,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1990,2.0634551926102,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1991,4.7253153657278,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1992,2.44259269135179,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1993,2.32092504902102,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1994,2.2503768437123,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1995,1.86593224309142,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1996,1.93957003047713,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
RWA,Total material footprint (MF) per capita,1997,2.07643232108609,ME2,U.N. Environment: Secretariat of the International Resource Panel,https://www.resourcepanel.org/global-material-flows-database,MANUAL
